url_length,num_dots_in_url,num_special_chars,num_subdomains,num_forms,num_inputs,num_password_fields,num_external_links,num_internal_links,num_hidden_fields,num_mailto_links,num_scripts,num_js_functions,has_eval_js,has_escape_js,has_unescape_js,has_settimeout_js,has_setinterval_js,has_https,suspicious_url,num_meta_tags,num_refresh_meta,num_iframes,num_hidden_iframes,num_images,num_images_with_suspicious_url,num_style_tags,num_inline_styles,num_onload_attributes,num_onerror_attributes,num_external_form_actions,label
18333,192,680,191,0,0,0,42,7,0,0,10,8,0,0,0,1,0,0,1,9,0,0,0,8,0,2,9,0,0,0,1
3592,22,136,21,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,1,0,0,0,1
738,13,26,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1
60270,840,2238,839,1,11,0,50,7,7,1,8,72,0,0,0,1,0,0,1,12,0,0,0,2,0,4,59,0,0,0,0
52417,1252,1761,1251,1,3,0,378,6,1,0,8,6,0,0,0,0,0,0,1,2,0,0,0,4,0,0,7,0,0,0,0
9713,157,229,156,0,0,0,60,2,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,4,0,0,4,0,0,0,0
84632,914,3778,913,2,7,0,70,64,5,1,33,139,0,1,1,0,0,0,1,4,0,0,0,62,0,0,65,0,12,0,0
57945,425,3596,424,1,1,0,42,8,0,0,19,7,0,0,0,0,0,0,1,15,0,0,0,18,0,1,15,0,0,0,1
26982,102,500,101,1,11,0,1,18,8,0,18,3,0,0,0,0,0,0,1,4,0,0,0,4,0,0,35,0,0,0,0
10258,114,420,113,0,0,0,1,6,0,0,13,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40707,844,2109,843,3,20,2,36,29,10,0,13,34,0,0,0,0,0,0,1,3,0,0,0,2,0,0,3,0,0,3,0
95001,1010,3982,1009,1,2,0,173,68,0,1,36,18,1,1,0,0,0,0,1,21,0,0,0,92,0,0,15,0,0,0,0
10360,96,124,95,0,0,0,2,3,0,0,3,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0
36811,361,986,360,1,3,0,49,10,2,0,22,10,0,0,0,0,0,0,1,12,0,0,0,34,0,1,20,0,0,0,0
119520,2314,4774,2313,3,26,0,2,150,18,0,80,67,0,0,0,1,0,0,1,20,0,0,0,25,0,2,0,0,0,0,0
45063,378,1180,377,1,2,1,64,3,0,1,8,1,0,0,0,0,0,0,1,6,0,0,0,40,0,0,3,0,0,1,0
863,9,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89836,316,4858,315,2,8,0,69,221,4,0,12,4,0,0,0,0,0,0,1,8,0,1,0,29,0,0,3,0,0,0,0
72223,788,3745,787,1,3,0,9,198,1,0,21,3,0,0,0,0,0,0,1,4,0,1,0,99,0,4,480,1,0,0,0
91055,1033,15222,1032,2,1,0,36,113,0,0,16,136,0,0,0,0,0,0,1,6,0,0,0,71,0,0,18,0,0,0,0
92,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31183,306,1218,305,1,3,1,56,51,0,0,10,8,0,0,0,0,0,0,1,5,0,1,0,35,0,1,37,0,0,0,0
1353,14,35,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1
31922,365,786,364,1,3,0,30,26,2,0,11,21,0,1,0,0,0,0,1,13,0,1,0,15,0,0,10,0,0,0,0
3526,67,132,66,1,4,1,3,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
32741,241,729,240,0,0,0,2,0,0,0,6,32,1,0,0,1,0,0,0,4,0,0,0,4,0,1,24,0,0,0,0
25697,355,1172,354,1,2,0,115,33,0,0,7,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,0,0,0
29773,419,1073,418,0,0,0,14,89,0,0,24,13,0,0,0,0,0,0,1,3,0,1,0,12,1,0,8,0,0,0,0
119,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21862,305,926,304,0,0,0,55,0,0,0,9,0,0,1,1,0,0,0,1,5,0,0,0,43,0,0,68,0,0,0,0
126506,2398,3876,2397,1,7,1,13,0,4,0,23,91,1,1,1,1,0,0,1,3,0,0,0,6,1,17,1,0,0,0,1
32115,301,1188,300,1,6,1,0,3,2,0,5,1,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
33662,341,1278,340,1,4,0,48,4,2,0,17,34,0,0,0,0,0,0,1,14,0,0,0,11,0,0,4,0,0,1,1
4376,22,179,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,28,0,0,0,1
90437,1981,4005,1980,1,1,0,10,77,0,0,30,73,0,1,0,0,0,0,1,12,0,0,0,57,0,2,4,0,0,0,0
126339,1083,7314,1082,2,16,1,213,28,12,0,45,39,0,0,0,1,0,0,1,12,0,1,0,31,0,1,76,1,0,1,1
94047,2588,3787,2587,4,21,1,166,71,14,0,22,4,0,0,0,0,0,0,1,5,0,2,0,20,1,2,4,0,0,0,0
73098,1212,3244,1211,1,1,0,454,16,0,0,7,10,0,0,0,0,0,0,0,6,0,0,0,1,0,1,33,0,0,0,0
17888,266,688,265,0,0,0,19,18,0,0,19,19,0,0,0,0,0,0,0,6,0,2,0,25,0,0,19,0,0,0,0
48673,533,2040,532,1,1,0,92,7,0,0,22,23,0,0,0,1,0,0,1,29,0,0,0,42,0,1,24,0,0,1,0
158149,3875,8329,3874,0,0,0,888,39,0,0,41,4,0,1,1,1,1,0,1,9,0,0,0,102,0,1,42,0,0,0,0
14902,267,512,266,1,23,1,11,0,20,0,15,5,0,0,0,0,0,0,1,3,0,0,0,3,2,3,1,0,0,0,1
33211,521,1144,520,1,3,0,96,3,2,0,18,13,0,0,0,0,1,0,0,7,0,2,0,23,0,1,18,0,0,1,0
72387,752,3221,751,1,1,0,58,467,0,0,18,14,0,1,1,0,0,0,0,7,0,0,0,346,0,0,1,0,0,0,0
3274,75,239,74,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
3728,19,105,18,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,6,0,0,0,1
165343,4160,7856,4159,4,12,0,13,345,4,0,2,594,1,0,0,1,1,0,1,8,0,0,0,1,0,1,2,0,0,1,0
187699,1628,7746,1627,6,47,0,37,387,30,0,51,55,0,0,0,1,0,0,1,24,1,0,0,52,0,29,101,0,0,2,0
202556,6738,13262,6737,1,2,0,122,5,1,0,61,87,0,1,1,0,0,0,1,6,0,0,0,31,0,1,47,0,0,1,0
867,24,17,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151865,728,5484,727,0,3,0,33,203,0,0,19,49,0,0,0,0,0,0,0,7,0,0,0,94,0,0,115,0,0,0,0
292478,3205,13744,3204,2,9,1,53,1162,1,0,32,12,0,1,0,1,0,0,1,10,0,1,0,425,0,2,25,0,0,0,0
4389,79,182,78,0,0,0,5,8,0,0,6,4,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0
177889,2417,6891,2416,2,5,1,796,34,0,3,31,23,0,0,0,0,0,0,1,13,0,0,0,47,0,3,40,0,0,0,0
30302,187,152,186,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
18253,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
37394,522,1393,521,0,0,0,34,90,0,0,12,26,0,1,1,1,0,0,1,14,0,2,0,81,0,0,3,0,0,0,0
71942,616,2730,615,1,2,0,23,164,0,0,14,8,0,0,0,0,0,0,1,6,0,1,0,107,0,2,61,0,0,0,0
14421,200,381,199,1,13,0,3,18,11,0,8,1,0,0,0,0,0,0,1,5,0,0,0,3,0,0,3,0,0,1,0
14887,186,366,185,0,0,0,72,1,0,0,3,1,0,0,0,0,0,0,1,8,0,0,0,7,0,0,0,0,0,0,0
34591,499,2079,498,1,2,0,59,0,1,0,9,1,0,1,1,0,0,0,0,24,0,8,0,4,0,11,49,0,0,1,0
288527,2232,13243,2231,1,5,0,196,295,3,0,36,63,0,0,0,0,0,0,1,18,1,1,0,102,0,3,4,0,0,0,0
142925,574,4857,573,2,4,0,37,203,3,1,19,14,0,0,0,1,0,0,1,6,0,2,0,18,0,1,9,0,0,0,0
26216,203,1201,202,1,1,0,5,126,0,0,14,7,0,1,1,0,0,0,1,6,0,0,0,28,0,2,38,0,0,0,0
233,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
117986,1051,5933,1050,1,6,0,48,235,1,0,19,18,0,1,1,1,1,0,1,7,0,0,0,38,0,8,469,0,0,0,0
295,6,10,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
240969,4227,12234,4226,0,1,0,187,1234,0,0,17,1,0,0,0,0,0,0,1,8,0,1,0,150,0,0,37,0,0,0,0
23779,167,753,166,1,3,0,17,97,2,0,18,12,0,0,0,0,0,0,1,8,0,0,0,1,0,2,68,0,0,0,0
77387,874,2816,873,6,16,1,30,153,7,0,32,158,0,1,0,1,0,0,1,16,0,2,0,29,0,1,17,0,0,1,0
237140,547,4734,546,2,2,0,39,804,0,0,25,10,0,0,0,1,0,0,1,6,0,2,0,36,1,0,7,0,0,0,0
458,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
47475,854,3050,853,1,1,0,68,1,0,0,29,52,0,0,0,0,0,0,1,14,0,0,0,36,1,4,8,12,0,1,0
77837,524,2962,523,1,5,0,95,390,2,2,19,7,0,1,0,0,0,0,1,4,0,0,0,63,0,1,11,0,0,0,0
96432,1239,5263,1238,1,5,0,114,67,3,0,55,21,0,0,0,0,0,0,1,23,0,0,0,45,1,2,14,0,0,0,0
42042,725,2592,724,1,26,0,0,24,18,0,20,159,0,0,0,1,0,0,1,22,0,1,1,2,0,0,4,0,0,0,0
5061,85,183,84,1,2,0,0,7,0,1,8,2,0,0,0,0,0,0,1,4,0,0,0,6,0,0,6,0,0,0,0
741635,3601,36795,3600,0,0,0,2,7,0,0,16,11,0,0,0,0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0
28214,315,1095,314,3,12,1,35,6,6,0,8,7,0,0,0,0,0,0,1,3,0,0,0,13,0,2,16,0,0,2,1
83845,368,3488,367,1,3,0,9,132,1,0,21,5,1,0,0,0,0,0,0,19,0,0,0,35,0,0,66,0,0,0,0
25367,292,1060,291,1,6,1,0,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,3,0,13,0,0,0,0,1
82366,1005,2150,1004,1,2,0,213,1,0,0,17,2,0,1,1,0,0,0,1,6,0,0,0,48,0,3,115,43,43,1,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
2407,76,186,75,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
50832,858,1839,857,0,0,0,11,18,0,0,37,56,0,1,0,1,1,0,1,19,0,0,0,15,2,2,5,0,0,0,0
26026,241,761,240,1,2,0,106,4,0,0,8,1,0,0,0,0,0,0,1,1,0,0,0,42,0,0,0,0,0,1,0
295,6,10,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
8354,140,297,139,1,3,1,38,1,1,0,5,3,0,0,0,0,0,0,1,3,0,0,0,1,0,0,3,0,0,0,1
8136,131,363,130,2,6,0,34,6,3,1,2,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,1,0,2,0
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51289,629,2130,628,5,11,0,4,49,8,0,12,92,0,0,0,1,0,0,1,7,0,1,0,2,0,0,2,0,0,0,0
209497,4041,8101,4040,3,13,1,25,189,6,0,24,225,1,1,1,1,1,0,1,5,0,2,0,69,0,1,15,0,0,0,0
266169,1199,20667,1198,1,2,0,10,873,1,0,22,8,0,0,0,0,0,0,0,13,0,0,0,58,0,0,798,0,0,0,0
328,6,11,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
382723,9916,14802,9915,3,39,4,0,8,30,0,7,1097,1,1,1,1,1,0,1,5,0,0,0,1,0,1,5,0,0,0,1
82633,804,3225,803,1,2,0,145,3,0,0,18,13,0,0,0,0,0,0,1,6,0,0,0,36,1,4,7,0,0,1,0
104693,1788,4117,1787,2,6,0,17,15,0,1,35,165,0,0,0,1,1,0,1,6,0,2,0,6,0,0,22,0,0,0,0
60750,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
143047,1597,6471,1596,1,11,0,349,166,0,0,24,59,0,0,0,1,1,0,1,34,1,0,0,179,0,3,166,0,0,1,0
18253,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
423523,4024,17691,4023,2,2,0,723,95,0,0,111,110,0,1,1,1,0,0,1,13,0,1,0,161,0,0,151,99,13,1,0
5003,122,221,121,0,0,0,0,0,0,0,1,28,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2046,32,87,31,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,1,2,0,0,0,4,0,0,2,0,0,0,0
194367,1042,10144,1041,8,11,1,6,347,4,0,7,0,0,0,0,0,0,0,1,121,0,0,0,82,0,0,47,0,0,0,0
37241,487,1185,486,3,10,1,37,42,0,0,25,28,0,0,0,1,1,0,1,7,0,1,0,33,0,0,41,0,0,0,0
16552,362,841,361,1,9,0,18,7,7,0,10,30,0,0,0,1,0,0,1,4,0,0,0,2,0,1,2,0,0,0,0
69813,1207,2705,1206,1,14,1,0,98,0,0,21,81,1,0,0,1,0,0,1,4,0,4,0,28,3,2,47,0,0,0,1
64485,540,3028,539,7,26,1,35,69,20,0,22,22,0,0,0,1,0,0,1,7,0,1,0,9,1,5,19,0,0,2,1
10465,125,416,124,1,3,1,1,44,0,0,7,13,0,0,0,0,0,0,1,4,0,0,0,4,0,1,8,0,0,0,1
46020,592,1798,591,1,9,1,9,3,6,0,10,32,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
68485,682,4879,681,1,2,0,100,10,1,0,16,15,0,0,0,0,0,0,1,7,0,1,0,23,0,1,15,0,0,1,0
17161,207,645,206,0,0,0,30,21,0,0,6,5,0,0,0,0,0,0,1,6,0,1,0,19,0,0,3,0,0,0,0
186686,1044,12939,1043,0,0,0,23,241,0,0,21,12,0,0,0,0,0,0,1,13,0,0,0,74,0,3,5,0,0,0,0
2755,30,128,29,1,4,1,1,10,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
6698,94,191,93,1,2,0,3,8,0,0,5,5,0,1,1,0,0,0,1,3,0,0,0,3,0,0,8,0,0,0,0
196033,1914,6943,1913,3,23,0,179,280,18,1,50,15,0,1,1,1,0,0,1,29,0,1,0,232,0,1,685,0,0,3,0
61725,376,3081,375,3,3,0,17,90,0,0,15,14,0,0,0,0,0,0,1,42,0,0,0,43,0,0,115,0,0,0,1
23343,273,811,272,0,1,0,81,4,0,0,26,4,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,1
58249,497,1759,496,1,28,0,27,22,26,0,50,24,0,0,0,1,0,0,1,5,0,0,0,4,0,2,29,0,0,0,0
195225,11060,9100,11059,4,9,1,163,11,3,0,11,6,0,0,0,0,0,0,1,3,0,1,0,39,0,2,25,0,0,4,0
31482,116,1190,115,1,1,0,10,87,0,0,7,6,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0
24875,206,1631,205,3,11,1,1,29,3,0,11,10,0,1,0,0,0,0,1,15,0,0,0,26,0,0,2,12,12,0,0
80475,1392,3567,1391,1,5,0,25,23,3,0,88,29,1,1,1,1,1,0,1,5,0,9,0,51,0,7,105,1,0,0,0
17012,158,735,157,3,15,2,5,22,6,0,10,11,0,0,0,0,0,0,1,17,0,0,0,3,0,0,3,0,0,0,0
109854,847,4683,846,1,6,0,14,430,5,0,15,13,0,0,0,1,0,0,1,6,0,0,0,181,0,1,14,0,0,0,0
199,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39671,145,1481,144,1,9,1,9,66,0,0,14,1,0,0,0,0,0,0,1,9,0,0,0,4,0,0,38,0,0,0,0
39894,364,1381,363,1,3,0,46,8,0,0,16,9,0,1,1,0,0,0,1,18,0,0,0,15,0,1,0,0,0,0,0
91697,1564,3175,1563,2,2,0,262,38,0,0,61,20,0,0,0,0,0,0,1,17,0,0,0,48,0,0,16,0,0,1,0
2104,47,135,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1
69556,861,2898,860,3,7,1,52,23,3,0,21,0,0,0,0,0,0,0,1,8,0,0,0,5,0,1,0,0,0,0,0
171962,784,6962,783,4,12,0,47,609,12,1,35,18,0,0,0,0,0,0,1,8,0,2,1,39,0,3,633,0,0,0,0
18564,252,931,251,0,0,0,14,43,0,0,18,1,0,0,0,0,0,0,0,19,0,0,0,57,0,0,2,0,0,0,0
79468,1057,3040,1056,2,11,0,55,27,1,0,18,15,0,0,0,1,0,0,1,22,0,1,0,5,0,1,1,1,0,0,0
18137,347,688,346,0,0,0,24,10,0,0,5,4,0,0,0,0,0,0,1,17,0,2,0,9,0,0,12,0,0,0,0
9196,137,401,136,1,10,1,19,5,4,0,10,1,0,0,0,0,0,0,1,9,0,0,0,20,0,0,10,0,0,1,0
18487,363,716,362,1,1,0,62,3,0,0,11,6,0,0,0,0,0,0,1,4,0,0,0,17,0,0,2,0,0,0,0
115774,875,2413,874,1,0,0,16,32,0,0,22,1,0,0,0,0,0,0,1,15,0,0,0,24,1,0,18,0,0,0,0
145584,3769,7870,3768,1,24,2,11,0,16,0,14,540,1,0,0,1,1,0,1,5,0,0,0,2,0,18,5,0,0,1,0
10380,90,347,89,0,0,0,1,29,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,2,0,0,0,0
81529,426,5031,425,1,4,0,38,113,2,0,13,1,0,0,0,0,0,0,1,5,0,0,0,23,0,1,0,0,0,0,0
38359,249,2013,248,2,3,0,20,24,1,0,24,3,0,1,1,0,0,0,0,11,0,0,0,63,0,1,30,0,0,0,0
114120,2121,5279,2120,3,9,1,179,13,1,6,50,41,0,0,0,1,0,0,1,16,0,1,0,189,0,6,31,0,0,2,0
232643,1384,14937,1383,0,0,0,46,207,0,0,25,17,0,0,0,0,0,0,1,11,0,0,0,77,0,1,6,0,0,0,0
26129,430,926,429,0,0,0,51,0,0,0,12,10,0,0,0,1,0,0,1,9,0,0,0,22,1,1,4,0,0,0,0
619,18,19,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
911,17,29,16,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8460,96,202,95,1,3,0,4,1,3,0,2,13,0,0,0,0,0,0,1,1,0,0,0,5,0,0,13,0,0,0,0
58873,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
51519,500,2105,499,5,4,0,48,132,0,0,20,21,0,0,0,1,0,0,0,14,0,1,0,7,0,3,14,0,0,0,0
10718,166,524,165,0,0,0,33,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,9,0,0,0,0
8830,17,490,16,1,14,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,7,0,0,0,1
3697,20,136,19,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,8,1,3,0,0,0,0,1
2104,47,135,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1
44,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92055,816,866,815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27900,265,1001,264,0,0,0,24,114,0,0,7,6,0,0,0,1,0,0,1,4,0,1,0,29,0,0,2,0,0,0,0
103,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90224,743,5113,742,1,1,0,182,41,0,0,17,16,0,0,0,0,0,0,0,14,0,0,0,79,0,0,2,0,0,1,0
59460,474,2380,473,2,11,0,15,93,10,0,13,11,0,1,1,0,0,0,1,9,0,1,0,28,0,0,1,0,0,0,0
18190,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
99795,829,4901,828,1,3,0,19,259,1,0,24,5,0,0,0,0,0,0,0,5,0,0,0,175,0,0,339,0,0,0,0
291102,2877,11237,2876,5,11,1,407,130,1,0,9,5,0,0,0,0,0,0,1,26,0,0,0,222,1,1,81,0,0,5,0
45489,584,1502,583,2,7,1,24,241,1,0,33,24,0,1,1,1,0,0,1,6,0,2,0,36,0,2,10,0,0,0,0
59135,873,2980,872,0,0,0,54,30,0,1,17,145,0,0,0,0,0,0,1,9,0,0,0,6,0,0,17,0,0,0,0
396258,3653,18851,3652,5,15,3,404,327,0,5,34,60,0,1,0,1,0,0,1,318,0,0,0,98,0,1,111,0,0,1,0
50713,613,1971,612,0,0,0,7,54,0,0,12,2,0,0,0,0,0,0,1,6,0,2,0,66,0,0,55,0,0,0,0
54872,534,3125,533,1,2,0,8,200,0,0,39,16,1,1,0,0,0,0,1,15,0,0,0,49,0,0,4,0,0,0,0
277310,3084,9459,3083,2,2,0,88,379,0,0,11,121,1,0,0,1,0,0,1,20,0,0,0,50,0,0,36,0,0,1,0
60750,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
35597,288,1733,287,0,0,0,35,35,0,0,18,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,18,0,0,0,0
115768,1360,3715,1359,2,20,0,131,212,0,0,11,11,0,0,0,0,0,0,1,11,0,0,0,281,0,0,10,0,0,0,0
76529,2768,4191,2767,1,2,0,34,1,0,0,12,14,0,0,0,0,0,0,1,4,0,0,0,9,1,2,0,0,0,1,0
51572,340,2475,339,3,30,1,75,43,8,0,13,8,0,1,1,0,0,0,1,18,0,4,0,21,0,1,10,0,0,1,0
21532,269,912,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,13,0,0,0,0,1
115991,654,5956,653,3,8,0,64,307,2,0,38,26,0,1,1,0,0,0,1,12,0,3,0,50,1,4,123,0,0,2,0
59796,599,2306,598,2,7,1,100,1,2,0,12,6,0,0,0,0,0,0,1,7,0,0,0,29,1,1,349,0,0,2,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
36289,250,1617,249,3,15,0,67,11,0,0,10,1,0,0,0,0,0,0,1,22,0,1,0,9,0,0,8,0,0,3,0
114476,549,7494,548,1,9,1,9,221,6,0,10,27,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
9818,117,477,116,1,3,1,4,0,0,0,19,2,0,0,0,0,0,0,1,1,0,0,0,8,0,2,18,0,0,0,1
127242,2525,4032,2524,1,31,1,12,1,29,0,29,84,1,1,1,1,0,0,1,3,0,0,0,4,1,18,5,0,0,0,1
16115,169,531,168,0,0,0,6,19,0,0,20,3,0,0,0,0,0,0,1,5,0,0,0,15,0,0,1,0,0,0,0
19710,309,790,308,0,0,0,37,4,0,0,18,18,0,0,0,1,1,0,0,14,0,1,0,2,0,2,4,0,0,0,0
3592,22,136,21,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,1,0,0,0,1
34961,511,1058,510,1,1,0,35,30,0,0,10,33,0,0,0,1,0,0,1,10,0,0,0,16,0,0,3,0,0,0,0
42946,193,1614,192,6,15,1,2,98,7,0,11,7,0,0,0,0,0,0,1,8,0,0,0,19,0,0,4,0,0,0,0
18771,260,466,259,2,5,1,4,0,2,0,6,22,0,0,0,0,0,0,1,7,0,0,0,2,2,1,21,0,0,0,1
89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80260,1306,2687,1305,3,8,0,126,37,2,0,36,42,0,0,0,1,1,0,1,9,0,2,0,28,0,0,62,0,0,1,0
252525,2429,9391,2428,2,6,0,180,419,2,3,53,85,0,0,0,1,0,0,1,23,1,2,0,234,24,10,169,0,0,0,0
18482,170,749,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
1655,11,28,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61072,1305,2650,1304,1,5,0,362,18,3,0,14,5,0,0,0,0,0,0,1,3,0,0,0,56,1,3,10,0,0,1,0
33470,394,1110,393,2,7,0,55,10,4,0,17,7,0,0,0,0,0,0,1,11,0,0,0,23,0,1,2,0,0,2,0
153446,784,1230,783,1,4,0,0,4,0,0,15,20,0,0,0,0,1,0,1,2,0,1,0,85,0,2,26,0,0,0,0
52989,592,2326,591,0,0,0,2,98,0,0,32,53,0,1,1,1,0,0,1,24,0,0,0,1,0,0,4,0,0,0,0
39959,595,2602,594,1,6,0,71,0,4,0,16,38,0,0,0,1,0,0,0,21,0,1,0,5,0,1,4,0,0,0,0
130,6,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,112,218,111,0,0,0,0,1,0,0,14,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
22213,296,1165,295,0,1,0,7,14,0,0,15,20,0,0,0,1,0,0,1,5,0,1,0,7,1,1,38,0,0,0,0
119,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
71253,622,2966,621,5,46,0,62,115,41,1,18,34,0,0,0,0,1,0,1,5,0,3,1,42,0,0,60,0,0,0,0
224258,2823,7228,2822,2,9,0,162,124,5,0,44,180,0,1,1,1,1,0,1,6,0,3,0,49,1,1,51,1,1,0,0
88995,722,2118,721,1,1,0,189,134,0,0,9,2,0,0,0,0,0,0,1,13,0,2,0,59,1,0,7,0,0,0,0
